country,year,population,gdp,co2,co2_per_capita,co2_per_gdp,coal_co2,oil_co2,gas_co2,cement_co2
Greece,2011,11108841.0,266793943040.0,94.505,8.507,0.354,42.08,40.501,8.811,2.43
Greece,2012,11048294.0,247887020032.0,91.393,8.272,0.369,43.257,36.298,8.094,3.099
Greece,2013,10967535.0,241650188288.0,81.713,7.45,0.338,37.291,32.913,7.336,3.639
Greece,2014,10893169.0,242799804416.0,78.636,7.219,0.324,35.227,33.486,5.559,3.822
Greece,2015,10820901.0,242323734528.0,74.927,6.924,0.309,29.949,34.983,6.035,3.467
Greece,2016,10775506.0,241143087104.0,71.36,6.622,0.296,23.594,35.573,7.912,3.772
Greece,2017,10753532.0,243776815104.0,74.842,6.96,0.307,26.019,35.032,9.536,3.685
Greece,2018,10730845.0,247844012032.0,71.778,6.689,0.29,24.851,33.837,9.072,3.419
Greece,2019,10718580.0,252514238464.0,65.736,6.133,0.26,17.879,33.919,9.998,3.36
Greece,2020,10699370.0,229777833984.0,55.558,5.193,0.242,10.129,31.012,11.043,2.978
Hong Kong,1995,6177105.0,196081467392.0,31.267,5.062,0.159,18.472,11.965,0.055,0.775
Hong Kong,1996,6302468.0,207053029376.0,28.909,4.587,0.14,13.731,11.213,3.144,0.82
Hong Kong,1997,6416672.0,216031297536.0,30.497,4.753,0.141,11.582,13.223,4.913,0.778
Hong Kong,1998,6521332.0,201421963264.0,38.925,5.969,0.193,14.312,19.383,4.609,0.622
Hong Kong,1999,6616524.0,205093830656.0,42.549,6.431,0.207,11.698,25.21,5.082,0.56
Hong Kong,2000,6704664.0,218622148608.0,40.283,6.008,0.184,14.462,20.72,4.584,0.517
Hong Kong,2001,6774243.0,219159412736.0,37.802,5.58,0.172,15.14,17.455,4.694,0.513
Hong Kong,2002,6821411.0,222182539264.0,39.485,5.788,0.178,19.661,14.77,4.573,0.482
Hong Kong,2003,6858906.0,225487405056.0,43.202,6.299,0.192,25.058,14.751,2.92,0.473
Hong Kong,2004,6888164.0,243895615488.0,41.569,6.035,0.17,23.169,13.768,4.221,0.412
Hong Kong,2005,6908482.0,259469639680.0,43.731,6.33,0.169,25.465,13.652,4.217,0.396
Hong Kong,2006,6931090.0,274690736128.0,41.915,6.047,0.153,25.235,11.826,4.459,0.394
Hong Kong,2007,6971344.0,291247423488.0,43.572,6.25,0.15,27.605,11.732,3.851,0.385
Hong Kong,2008,7020689.0,295823310848.0,42.791,6.095,0.145,25.963,11.71,4.573,0.545
Hong Kong,2009,7064465.0,285619093504.0,41.579,5.886,0.146,27.114,8.863,5.174,0.429
Hong Kong,2010,7101612.0,302377336832.0,40.063,5.641,0.132,23.589,9.438,6.478,0.558
Hong Kong,2011,7142969.0,314044547072.0,43.15,6.041,0.137,28.063,9.237,5.269,0.581
Hong Kong,2012,7201060.0,319384190976.0,42.742,5.936,0.134,27.627,9.6,4.884,0.632
Hong Kong,2013,7264330.0,329290153984.0,44.307,6.099,0.135,29.448,9.427,4.756,0.676
Hong Kong,2014,7319503.0,338386386944.0,45.492,6.215,0.134,30.853,9.267,4.646,0.725
Hong Kong,2015,7366411.0,346466189312.0,42.4,5.756,0.122,25.371,10.211,6.082,0.737
Hong Kong,2016,7408005.0,354003386368.0,43.366,5.854,0.123,25.373,11.054,6.236,0.702
Hong Kong,2017,7444890.0,367441674240.0,42.431,5.699,0.115,23.768,11.842,6.218,0.603
Hong Kong,2018,7471189.0,377902301184.0,42.601,5.702,0.113,24.41,11.505,6.06,0.626
Hong Kong,2019,7485816.0,371582304256.0,41.9,5.597,0.113,23.38,11.622,6.287,0.611
Hong Kong,2020,7490240.0,347263074304.0,33.497,4.472,0.096,12.447,11.047,9.431,0.572
Hungary,1991,10378175.0,95825223680.0,69.825,6.728,0.729,25.132,21.678,20.461,1.102
Hungary,1992,10371477.0,94567784448.0,62.281,6.005,0.659,20.621,21.757,17.743,0.859
Hungary,1993,10356868.0,95740690432.0,62.991,6.082,0.658,20.365,21.343,19.024,1.022
Hungary,1994,10339937.0,100339335168.0,61.88,5.985,0.617,18.681,21.229,19.436,1.181
Hungary,1995,10322790.0,104751816704.0,61.464,5.954,0.587,18.347,19.788,20.997,1.186
Hungary,1996,10302236.0,106886864896.0,63.083,6.123,0.59,18.852,18.507,23.562,1.111
Hungary,1997,10278600.0,112676528128.0,61.676,6.0,0.547,18.307,18.744,22.439,1.174
Hungary,1998,10251715.0,119818723328.0,61.255,5.975,0.511,17.166,19.35,22.519,1.222
Hungary,1999,10219797.0,126176460800.0,61.575,6.025,0.488,17.493,19.153,22.74,1.224
Hungary,2000,10190596.0,134151503872.0,58.244,5.716,0.434,16.397,17.45,22.173,1.353
Hungary,2001,10166692.0,142043463680.0,59.828,5.885,0.421,15.822,17.227,24.595,1.357
Hungary,2002,10138462.0,151456661504.0,58.842,5.804,0.389,15.561,16.299,24.744,1.426
Hungary,2003,10108970.0,160456146944.0,61.611,6.095,0.384,16.094,16.063,27.142,1.412
Hungary,2004,10085789.0,171925389312.0,59.985,5.947,0.349,15.406,15.605,26.739,1.289
Hungary,2005,10065704.0,183107043328.0,60.142,5.975,0.328,13.538,16.407,27.946,1.199
Hungary,2006,10049947.0,194033319936.0,59.529,5.923,0.307,13.574,17.189,26.425,1.296
Hungary,2007,10034084.0,198872154112.0,58.449,5.825,0.294,13.528,17.554,25.022,1.328
Hungary,2008,10016655.0,204720373760.0,57.184,5.709,0.279,13.03,17.273,24.553,1.261
Hungary,2009,10001382.0,195180904448.0,51.457,5.145,0.264,11.17,17.213,21.328,0.973
Hungary,2010,9979129.0,200496578560.0,51.993,5.21,0.259,11.65,16.009,22.826,0.735
Hungary,2011,9946675.0,208407609344.0,50.156,5.042,0.241,11.931,15.061,21.832,0.564
Hungary,2012,9916620.0,205802045440.0,46.72,4.711,0.227,11.431,14.375,19.529,0.678
Hungary,2013,9889344.0,209511661568.0,43.487,4.397,0.208,10.122,13.845,18.306,0.516
Hungary,2014,9862843.0,218378633216.0,43.639,4.425,0.2,10.148,15.198,17.059,0.566
Hungary,2015,9839210.0,226474622976.0,46.567,4.733,0.206,10.482,16.54,18.169,0.676
Hungary,2016,9810530.0,231459340288.0,47.039,4.795,0.203,9.74,16.587,19.307,0.705
Hungary,2017,9785606.0,241347215360.0,49.424,5.051,0.205,10.013,17.482,20.42,0.783
Hungary,2018,9774395.0,254289117184.0,49.376,5.052,0.194,9.416,18.568,19.782,0.882
Hungary,2019,9770346.0,266658316288.0,49.166,5.032,0.184,8.161,19.379,19.909,1.023
Hungary,2020,9749460.0,254563876864.0,47.107,4.832,0.185,7.406,17.338,20.786,0.929
Iceland,1991,257814.0,7288590336.0,2.103,8.159,0.289,0.244,1.733,0.0,0.048
Iceland,1992,261087.0,7011078144.0,2.25,8.617,0.321,0.242,1.887,0.0,0.045
Iceland,1993,263758.0,7076878336.0,2.401,9.101,0.339,0.297,1.972,0.0,0.039
Iceland,1994,266061.0,7301854720.0,2.35,8.831,0.322,0.292,1.944,0.0,0.037
Iceland,1995,267517.0,7280955392.0,2.469,9.231,0.339,0.295,2.046,0.0,0.037
Iceland,1996,268968.0,7601917440.0,2.523,9.382,0.332,0.281,2.112,0.0,0.041
Iceland,1997,271193.0,8108418048.0,2.619,9.657,0.323,0.319,2.179,0.0,0.045
Iceland,1998,274119.0,8607334400.0,2.639,9.626,0.307,0.284,2.21,0.0,0.053
Iceland,1999,277450.0,8919642112.0,2.841,10.241,0.319,0.358,2.305,0.0,0.06
Iceland,2000,281294.0,9307402240.0,2.933,10.427,0.315,0.465,2.244,0.0,0.064
Iceland,2001,285060.0,9632095232.0,2.865,10.052,0.297,0.502,2.156,0.0,0.058
Iceland,2002,287609.0,9623437312.0,2.992,10.405,0.311,0.512,2.288,0.0,0.038
Iceland,2003,289615.0,9810546688.0,2.986,10.31,0.304,0.51,2.3,0.0,0.032
Iceland,2004,292171.0,10591927296.0,3.108,10.636,0.293,0.526,2.402,0.0,0.05
Iceland,2005,296851.0,11206861824.0,2.977,10.028,0.266,0.484,2.315,0.0,0.054
Iceland,2006,303883.0,11775508480.0,3.155,10.382,0.268,0.515,2.446,0.0,0.061
Iceland,2007,311661.0,12798725120.0,3.495,11.213,0.273,0.596,2.683,0.0,0.063
Iceland,2008,317519.0,13031114752.0,3.812,12.006,0.293,0.639,2.918,0.0,0.061
Iceland,2009,318619.0,12031037440.0,3.732,11.712,0.31,0.622,2.905,0.0,0.028
Iceland,2010,318163.0,11531450368.0,3.627,11.399,0.314,0.626,2.797,0.0,0.01
Iceland,2011,319140.0,11716753408.0,3.504,10.978,0.299,0.64,2.661,0.0,0.02
Iceland,2012,320847.0,11841376256.0,3.499,10.904,0.295,0.659,2.664,0.0,0.0
Iceland,2013,323891.0,12380449792.0,3.488,10.769,0.282,0.661,2.65,0.0,0.0
Iceland,2014,327516.0,12589333504.0,3.445,10.519,0.274,0.625,2.633,0.0,0.0
Iceland,2015,330962.0,13147881472.0,3.541,10.7,0.269,0.661,2.713,0.0,0.0
Iceland,2016,335572.0,13976682496.0,3.494,10.411,0.25,0.66,2.681,0.0,0.0
Iceland,2017,343536.0,14562998272.0,3.611,10.511,0.248,0.693,2.767,0.001,0.0
Iceland,2018,352861.0,15275006976.0,3.667,10.392,0.24,0.715,2.791,0.001,0.0
Iceland,2019,360709.0,15550746624.0,3.556,9.859,0.229,0.684,2.7,0.003,0.0
Iceland,2020,366626.0,14424581120.0,3.341,9.112,0.232,0.668,2.488,0.002,0.0
India,1991,883927607.0,1768493547520.0,615.365,0.696,0.348,393.043,166.423,23.563,24.503
India,1992,902957072.0,1851711422464.0,655.447,0.726,0.354,411.414,188.055,27.256,25.156
India,1993,922118380.0,1944353767424.0,677.299,0.735,0.348,433.121,186.879,26.996,26.602
India,1994,941163775.0,2055026769920.0,714.064,0.759,0.347,455.72,198.955,28.997,28.54
India,1995,960301048.0,2189535739904.0,760.462,0.792,0.347,471.723,216.281,39.051,31.104
India,1996,979678464.0,2345228828672.0,823.621,0.841,0.351,504.498,243.16,39.747,34.079
India,1997,999133765.0,2426804895744.0,858.011,0.859,0.354,527.722,244.202,46.024,37.418
India,1998,1018665073.0,2567853047808.0,875.772,0.86,0.341,524.125,262.892,47.595,39.026
India,1999,1038225821.0,2710352953344.0,960.763,0.925,0.354,560.528,300.976,52.619,44.592
India,2000,1057922728.0,2804478640128.0,986.445,0.932,0.352,572.876,312.847,52.791,45.957
India,2001,1077898572.0,2940745547776.0,1000.527,0.928,0.34,582.081,316.721,53.128,46.74
India,2002,1097600381.0,3024984473600.0,1032.14,0.94,0.341,598.597,325.22,57.609,49.111
India,2003,1116802997.0,3251114344448.0,1067.737,0.956,0.328,625.89,330.615,58.565,50.88
India,2004,1135991510.0,3495022821376.0,1133.828,0.998,0.324,669.968,348.234,58.316,55.545
India,2005,1154676319.0,3752627535872.0,1194.592,1.035,0.318,721.469,352.376,59.357,59.687
India,2006,1172878890.0,4069856116736.0,1292.485,1.102,0.318,773.564,369.694,82.58,64.905
India,2007,1190676028.0,4403214942208.0,1392.506,1.17,0.316,842.477,391.897,87.956,68.333
India,2008,1207930962.0,4649547988992.0,1489.437,1.233,0.32,910.795,413.233,90.277,73.245
India,2009,1225524760.0,4993478819840.0,1612.216,1.316,0.323,983.947,432.66,112.463,81.268
India,2010,1243481564.0,5361371185152.0,1677.337,1.349,0.313,1015.983,439.5,134.121,86.029
India,2011,1261224952.0,5720693014528.0,1764.712,1.399,0.308,1074.385,460.104,136.26,91.314
India,2012,1278674506.0,6052427857920.0,1925.7,1.506,0.318,1206.452,489.814,125.605,100.237
India,2013,1295829506.0,6424470487040.0,1995.098,1.54,0.311,1276.383,496.94,110.689,107.82
India,2014,1312277184.0,6875186200576.0,2148.344,1.637,0.312,1407.057,512.465,109.467,115.825
India,2015,1328024492.0,7391521275904.0,2234.219,1.682,0.302,1449.587,556.117,106.871,117.508
India,2016,1343944293.0,8057466126336.0,2354.658,1.752,0.292,1499.401,614.597,113.622,123.281
India,2017,1359657392.0,8550029459456.0,2426.607,1.785,0.284,1551.256,632.558,118.922,121.047
India,2018,1374659068.0,9173200797696.0,2593.058,1.886,0.283,1668.318,657.084,126.201,138.965
India,2019,1389030303.0,9595463401472.0,2612.888,1.881,0.272,1661.94,676.154,128.676,143.664
India,2020,1402617692.0,8945313775616.0,2421.552,1.726,0.271,1561.799,606.045,127.994,122.908
Indonesia,1991,186778237.0,786440060928.0,174.865,0.936,0.222,13.52,97.702,43.494,9.087
Indonesia,1992,190043743.0,841780428800.0,199.419,1.049,0.237,12.509,112.95,52.373,9.777
Indonesia,1993,193305171.0,912702701568.0,215.109,1.113,0.236,21.31,112.763,57.66,10.775
Indonesia,1994,196591830.0,986200276992.0,219.372,1.116,0.222,26.648,108.934,60.309,12.538
Indonesia,1995,199888054.0,1072204283904.0,222.41,1.113,0.207,25.175,109.715,64.574,13.312
Indonesia,1996,203204352.0,1161281404928.0,253.065,1.245,0.218,27.561,121.308,78.992,14.266
Indonesia,1997,206536090.0,1221454594048.0,279.941,1.355,0.229,29.389,140.549,82.042,16.01
Indonesia,1998,209826791.0,1066065657856.0,244.523,1.165,0.229,32.075,141.038,48.028,13.077
Indonesia,1999,213004666.0,1079382507520.0,292.001,1.371,0.271,37.167,148.101,83.652,14.082
Indonesia,2000,216077791.0,1138300157952.0,281.33,1.302,0.247,50.906,156.816,48.592,16.446
Indonesia,2001,219097906.0,1185220919296.0,317.027,1.447,0.267,64.629,164.07,61.163,18.462
Indonesia,2002,222088499.0,1244249980928.0,308.486,1.389,0.248,66.665,156.843,59.764,18.137
Indonesia,2003,225048004.0,1309811277824.0,339.357,1.508,0.259,89.49,162.447,62.662,17.811
Indonesia,2004,227926647.0,1387446403072.0,343.022,1.505,0.247,82.216,173.895,61.886,19.047
Indonesia,2005,230871649.0,1474875359232.0,347.617,1.506,0.236,94.222,174.754,54.451,18.527
Indonesia,2006,233951650.0,1565012918272.0,346.633,1.482,0.221,111.641,152.499,57.426,19.047
Indonesia,2007,237062339.0,1674227351552.0,387.858,1.636,0.232,140.066,166.225,57.078,19.567
Indonesia,2008,240157901.0,1809491165184.0,365.718,1.523,0.202,121.845,158.303,60.313,20.542
Indonesia,2009,243220024.0,1905717411840.0,398.942,1.64,0.209,128.274,181.26,64.541,19.437
Indonesia,2010,246305326.0,2039334567936.0,445.806,1.81,0.219,152.667,195.674,73.73,19.461
Indonesia,2011,249470029.0,2178184511488.0,500.725,2.007,0.23,181.281,211.329,81.553,21.1
Indonesia,2012,252698526.0,2309530058752.0,515.954,2.042,0.223,187.171,218.777,80.062,23.294
Indonesia,2013,255852466.0,2437876809728.0,489.055,1.911,0.201,164.219,229.408,64.753,24.775
Indonesia,2014,258877397.0,2559933415424.0,487.89,1.885,0.191,173.584,220.593,62.416,25.534
Indonesia,2015,261799249.0,2684764028928.0,539.149,2.059,0.201,197.815,217.063,94.253,24.558
Indonesia,2016,264627428.0,2819890085888.0,540.086,2.041,0.192,206.328,208.773,91.185,28.71
Indonesia,2017,267346655.0,2962852151296.0,556.944,2.083,0.188,221.093,218.16,84.339,28.966
Indonesia,2018,269951847.0,3116158943232.0,594.101,2.201,0.191,262.222,212.953,84.148,30.832
Indonesia,2019,272489379.0,3272567947264.0,653.792,2.399,0.2,315.401,216.541,87.91,30.156
Indonesia,2020,274814864.0,3204972544000.0,608.223,2.213,0.19,300.518,196.666,81.217,26.297
Iran,1991,59986931.0,376283103232.0,223.046,3.718,0.593,3.843,139.79,49.617,7.481
Iran,1992,61184982.0,424984707072.0,228.194,3.73,0.537,3.385,142.941,52.647,7.485
Iran,1993,61403548.0,419990110208.0,236.993,3.86,0.564,4.133,146.528,60.69,7.945
Iran,1994,61520597.0,419488432128.0,264.822,4.305,0.631,4.173,157.266,73.287,8.274
Iran,1995,62205571.0,437566111744.0,270.875,4.355,0.619,3.909,156.607,81.575,8.591
Iran,1996,62881296.0,483475488768.0,276.62,4.399,0.572,4.089,160.791,81.246,8.775
Iran,1997,63639637.0,512736329728.0,269.263,4.231,0.525,4.195,143.211,90.915,9.471
Iran,1998,64519866.0,541099753472.0,305.642,4.737,0.565,4.884,174.87,98.652,9.989
Iran,1999,65445389.0,563869057024.0,374.452,5.722,0.664,4.976,227.718,114.287,10.956
Iran,2000,66418662.0,595554533376.0,367.213,5.529,0.617,5.328,210.118,120.448,12.029
Iran,2001,67452003.0,636570238976.0,389.909,5.781,0.613,4.14,227.454,127.654,13.673
Iran,2002,68011316.0,698059653120.0,397.031,5.838,0.569,4.664,217.927,143.816,14.068
Iran,2003,68769345.0,779969691648.0,410.967,5.976,0.527,5.188,210.79,158.468,14.639
Iran,2004,70256316.0,849441914880.0,442.119,6.293,0.52,4.994,221.765,178.9,15.761
Iran,2005,71828456.0,908856000512.0,466.784,6.499,0.514,6.086,222.489,200.161,16.125
Iran,2006,73392746.0,995245162496.0,501.018,6.827,0.503,5.983,233.364,221.54,17.253
Iran,2007,74602646.0,1098784571392.0,507.775,6.806,0.462,6.577,225.18,236.52,19.4
Iran,2008,75514200.0,1132365742080.0,528.536,6.999,0.467,5.859,233.945,246.875,21.606
Iran,2009,76457832.0,1208128372736.0,543.413,7.107,0.45,4.393,232.918,261.065,24.561
Iran,2010,77420852.0,1310507008000.0,561.496,7.253,0.428,5.448,227.533,277.22,30.104
Iran,2011,78383602.0,1345049329664.0,576.146,7.35,0.428,5.313,223.695,293.263,32.915
Iran,2012,79370583.0,1324570771456.0,599.121,7.548,0.452,4.129,247.162,292.274,34.824
Iran,2013,80414688.0,1287095582720.0,609.839,7.584,0.474,4.118,253.329,294.934,36.718
Iran,2014,81502045.0,1352736964608.0,644.151,7.903,0.476,3.591,247.8,335.007,34.968
Iran,2015,82619365.0,1331012173824.0,641.911,7.769,0.482,4.302,227.053,356.769,31.23
Iran,2016,83812229.0,1413723717632.0,644.684,7.692,0.456,3.451,200.124,380.704,30.618
Iran,2017,85026761.0,1486668300288.0,696.4,8.19,0.468,4.708,229.059,399.504,29.908
Iran,2018,86118000.0,1483607244800.0,689.783,8.01,0.465,4.459,231.77,390.843,30.272
Iran,2019,87051647.0,1438754537472.0,735.347,8.447,0.511,4.847,239.919,429.315,35.303
Iran,2020,87723446.0,1446203752448.0,756.606,8.625,0.523,5.577,221.965,465.332,38.808
Iraq,1991,17767257.0,26538332160.0,45.185,2.543,1.703,0.004,39.487,3.528,2.071
Iraq,1992,18300849.0,36550623232.0,58.889,3.218,1.611,0.0,53.597,4.356,0.822
Iraq,1993,19201194.0,39244447744.0,63.13,3.288,1.609,0.0,57.323,4.895,0.816
Iraq,1994,20139819.0,39993905152.0,76.437,3.795,1.911,0.0,64.098,6.086,0.81
Iraq,1995,20825860.0,39049965568.0,79.695,3.827,2.041,0.0,67.055,6.086,0.847
Iraq,1996,21501321.0,47130677248.0,74.71,3.475,1.585,0.0,62.328,6.221,0.638
Iraq,1997,22176603.0,48594366464.0,76.174,3.435,1.568,0.0,60.592,5.855,0.673
Iraq,1998,22884401.0,59869188096.0,80.837,3.532,1.35,0.0,64.263,5.514,0.785
Iraq,1999,23636530.0,69697265664.0,82.043,3.471,1.177,0.0,61.962,5.943,1.948
Iraq,2000,24424059.0,83019210752.0,83.266,3.409,1.003,0.0,61.68,5.888,2.319
Iraq,2001,25197841.0,97219510272.0,96.332,3.823,0.991,0.0,75.295,5.159,2.274
Iraq,2002,26006558.0,112141844480.0,96.54,3.712,0.861,0.0,77.658,4.298,2.537
Iraq,2003,26802660.0,94480596992.0,101.267,3.778,1.072,0.0,85.254,2.917,0.691
Iraq,2004,27577878.0,155937259520.0,112.803,4.09,0.723,0.0,95.488,1.869,0.89
Iraq,2005,28407450.0,170895704064.0,114.02,4.014,0.667,0.0,87.09,12.439,1.045
Iraq,2006,28616518.0,190082842624.0,98.564,3.444,0.519,0.0,71.602,11.959,1.235
Iraq,2007,28391605.0,200529412096.0,61.086,2.152,0.305,0.0,34.661,12.029,1.629
Iraq,2008,28971042.0,231588134912.0,93.938,3.242,0.406,0.0,62.786,15.25,2.31
Iraq,2009,30058207.0,259745644544.0,104.815,3.487,0.404,0.0,70.199,16.701,2.517
Iraq,2010,31045365.0,297507192832.0,113.536,3.657,0.382,0.0,78.472,14.817,2.868
Iraq,2011,32161425.0,344220729344.0,122.937,3.823,0.357,0.0,84.862,13.909,3.539
Iraq,2012,33654841.0,392191311872.0,133.421,3.964,0.34,0.0,92.913,13.153,3.478
Iraq,2013,35281987.0,422107709440.0,141.053,3.998,0.334,0.0,98.726,13.058,4.179
Iraq,2014,36550059.0,425222864896.0,137.021,3.749,0.322,0.0,94.733,12.633,3.143
Iraq,2015,37560535.0,436010745856.0,141.987,3.78,0.326,0.0,94.844,12.986,3.493
Iraq,2016,38469629.0,502279995392.0,152.422,3.962,0.303,0.0,97.272,17.613,4.54
Iraq,2017,39337357.0,485207572480.0,166.704,4.238,0.344,0.0,105.651,22.618,4.89
Iraq,2018,40265629.0,508026814464.0,184.777,4.589,0.364,0.0,114.223,28.769,8.382
Iraq,2019,41192172.0,537548292096.0,190.234,4.618,0.354,0.0,114.131,32.994,9.43
Iraq,2020,42116604.0,453147787264.0,161.115,3.825,0.356,0.0,83.569,35.105,9.779
Ireland,1991,3534260.0,67931955200.0,33.675,9.528,0.496,14.367,13.454,4.547,0.782
Ireland,1992,3558417.0,71260987392.0,33.496,9.413,0.47,13.765,14.026,4.517,0.753
Ireland,1993,3576120.0,73767378944.0,33.717,9.428,0.457,13.196,13.992,5.221,0.729
Ireland,1994,3590161.0,78958772224.0,34.839,9.704,0.441,12.557,15.779,5.152,0.859
Ireland,1995,3610696.0,87444504576.0,35.853,9.93,0.41,12.668,16.079,5.527,0.879
Ireland,1996,3638507.0,96380321792.0,37.469,10.298,0.389,13.074,16.535,6.178,0.983
Ireland,1997,3672287.0,108003074048.0,38.805,10.567,0.359,12.21,18.195,6.592,1.145
Ireland,1998,3711075.0,118588809216.0,40.708,10.969,0.343,11.893,20.501,6.721,1.059
Ireland,1999,3752937.0,132916961280.0,42.44,11.309,0.319,10.289,23.186,7.19,1.166
Ireland,2000,3802590.0,147722371072.0,45.25,11.9,0.306,11.107,23.658,8.209,1.701
Ireland,2001,3862978.0,158384848896.0,47.608,12.324,0.301,11.659,24.844,8.601,1.851
Ireland,2002,3928440.0,169226190848.0,46.081,11.73,0.272,11.315,23.797,8.633,1.86
Ireland,2003,3992938.0,177468850176.0,45.684,11.441,0.257,10.843,23.272,8.84,2.127
Ireland,2004,4066064.0,191402770432.0,46.167,11.354,0.241,10.207,24.456,8.756,2.295
Ireland,2005,4155282.0,204898238464.0,48.153,11.588,0.235,11.16,25.773,8.4,2.357
Ireland,2006,4268774.0,219163000832.0,47.597,11.15,0.217,10.021,25.354,9.429,2.348
Ireland,2007,4393518.0,230371639296.0,47.657,10.847,0.207,9.671,24.821,10.208,2.374
Ireland,2008,4485992.0,223067111424.0,47.359,10.557,0.212,9.644,24.38,10.771,2.107
Ireland,2009,4533750.0,215181066240.0,42.191,9.306,0.196,8.605,21.412,10.382,1.327
Ireland,2010,4559083.0,221852450816.0,41.792,9.167,0.188,8.427,20.272,11.365,1.105
Ireland,2011,4579604.0,224397459456.0,38.054,8.309,0.17,8.311,18.365,9.85,0.966
Ireland,2012,4600137.0,217871564800.0,38.224,8.309,0.175,9.622,17.458,9.523,1.177
Ireland,2013,4624687.0,222738956288.0,37.279,8.061,0.167,8.739,17.656,9.067,1.112
Ireland,2014,4658237.0,236178358272.0,36.85,7.911,0.156,8.647,17.365,8.796,1.461
Ireland,2015,4702497.0,249955909632.0,38.716,8.233,0.155,9.351,18.244,8.888,1.652
Ireland,2016,4753505.0,255118278656.0,40.367,8.492,0.158,9.205,18.848,9.911,1.794
Ireland,2017,4810258.0,266528538624.0,39.076,8.123,0.147,7.87,18.677,10.152,1.84
Ireland,2018,4872557.0,282500464640.0,39.009,8.006,0.138,6.354,19.501,10.599,1.916
Ireland,2019,4933491.0,294503710720.0,37.323,7.565,0.127,4.543,19.541,10.837,1.893
Ireland,2020,4982604.0,274762350592.0,35.124,7.049,0.128,3.757,18.107,10.953,1.77
Israel,1991,4779892.0,97235345408.0,36.148,7.563,0.372,10.861,24.046,0.048,1.194
Israel,1992,4957239.0,103860019200.0,42.082,8.489,0.405,13.37,27.363,0.048,1.302
Israel,1993,5086041.0,107424030720.0,44.235,8.697,0.412,15.112,27.618,0.048,1.457
Israel,1994,5216699.0,114572107776.0,47.475,9.101,0.414,16.017,29.908,0.044,1.506
